id;origen;final;status;reason;distance;duration
172-151;172;151;200;OK;2135.3;349.4
166-85;166;85;200;OK;4209.7;688.8
77-16;77;16;200;OK;4828.2;838.7
106-101;106;101;200;OK;1457.5;242.5
56-145;56;145;200;OK;4866.2;840.0
56-109;56;109;200;OK;2065.3;381.7
96-112;96;112;200;OK;1163.8;196.7
46-152;46;152;200;OK;4963.3;842.7
75-92;75;92;200;OK;2213.8;362.2
158-152;158;152;200;OK;1694.4;288.8
165-168;165;168;200;OK;1742.4;292.0
24-108;24;108;200;OK;2077.9;372.7
73-115;73;115;200;OK;2760.0;451.6
118-158;118;158;200;OK;3151.8;530.4
169-141;169;141;200;OK;3026.4;495.2
168-69;168;69;200;OK;3424.4;560.3
76-84;76;84;200;OK;2936.9;531.8
48-35;48;35;200;OK;1231.6;242.3
75-122;75;122;200;OK;5451.7;892.1
74-99;74;99;200;OK;1936.3;322.6
48-95;48;95;200;OK;3356.8;655.7
115-73;115;73;200;OK;2788.3;456.3
133-21;133;21;200;OK;3030.0;560.4
145-62;145;62;200;OK;3337.8;546.2
69-97;69;97;200;OK;1703.5;278.7
1-127;1;127;200;OK;3596.9;591.8
47-26;47;26;200;OK;2076.8;421.1
129-162;129;162;200;OK;5688.3;946.0
77-66;77;66;200;OK;1511.2;247.6
167-74;167;74;200;OK;3275.9;539.0
46-124;46;124;200;OK;2458.3;412.0
5-141;5;141;200;OK;3400.6;559.4
85-66;85;66;200;OK;3122.7;511.3
48-85;48;85;200;OK;1727.8;299.9
156-167;156;167;200;OK;2249.3;388.4
50-103;50;103;200;OK;4872.2;828.8
65-138;65;138;200;OK;5192.1;851.5
90-92;90;92;200;OK;1020.2;166.9
54-78;54;78;200;OK;1719.2;348.2
41-32;41;32;200;OK;2191.7;368.5
10-101;10;101;200;OK;2739.5;455.7
142-155;142;155;200;OK;2831.4;476.5
87-86;87;86;200;OK;2229.7;364.8
10-121;10;121;200;OK;2155.4;357.3
170-13;170;13;200;OK;3061.7;501.0
78-13;78;13;200;OK;4012.4;687.5
114-92;114;92;200;OK;1087.2;177.9
45-137;45;137;200;OK;6095.5;1025.8
36-113;36;113;200;OK;2175.4;414.4
82-38;82;38;200;OK;3276.5;561.8
161-147;161;147;200;OK;1832.0;302.2
78-106;78;106;200;OK;1922.5;344.9
47-74;47;74;200;OK;3244.5;574.6
106-159;106;159;200;OK;3703.0;607.0
50-24;50;24;200;OK;2559.5;483.6
41-157;41;157;200;OK;4608.6;757.8
139-69;139;69;200;OK;5496.6;899.4
78-93;78;93;200;OK;2717.8;475.7
109-74;109;74;200;OK;2427.1;400.1
135-155;135;155;200;OK;7429.1;1269.2
119-114;119;114;200;OK;5196.8;861.3
164-86;164;86;200;OK;4108.6;672.3
46-115;46;115;200;OK;3462.6;597.1
24-135;24;135;200;OK;4178.3;772.9
145-21;145;21;200;OK;3463.5;570.8
15-64;15;64;200;OK;2528.2;413.7
99-162;99;162;200;OK;2285.3;373.9
118-82;118;82;200;OK;6380.4;1052.9
55-132;55;132;200;OK;4590.5;764.8
133-88;133;88;200;OK;4019.1;669.4
171-142;171;142;200;OK;4779.8;782.1
44-15;44;15;200;OK;2115.2;346.1
93-145;93;145;200;OK;2788.9;456.3
48-83;48;83;200;OK;2756.2;469.6
69-94;69;94;200;OK;2843.2;477.3
81-31;81;31;200;OK;2926.7;498.4
114-126;114;126;200;OK;5029.1;861.6
67-112;67;112;200;OK;2775.4;454.1
158-165;158;165;200;OK;1140.4;204.1
158-77;158;77;200;OK;5628.1;931.0
72-18;72;18;200;OK;2480.6;490.6
56-137;56;137;200;OK;5758.9;986.1
74-33;74;33;200;OK;2684.3;476.9
164-21;164;21;200;OK;2620.8;432.9
129-152;129;152;200;OK;6414.0;1064.7
142-152;142;152;200;OK;2123.9;353.0
66-128;66;128;200;OK;3996.7;693.1
13-162;13;162;200;OK;2881.1;471.4
146-98;146;98;200;OK;3309.7;553.7
30-85;30;85;200;OK;2183.8;357.3
76-131;76;131;200;OK;5071.3;851.3
58-103;58;103;200;OK;2515.9;411.7
50-108;50;108;200;OK;4413.2;753.7
149-159;149;159;200;OK;2017.3;342.3
145-23;145;23;200;OK;3815.4;682.6
83-124;83;124;200;OK;4166.4;681.7
148-88;148;88;200;OK;4750.5;780.5
47-153;47;153;200;OK;5632.0;965.7
139-138;139;138;200;OK;1705.5;279.1
171-151;171;151;200;OK;3269.9;535.0
106-137;106;137;200;OK;5244.5;858.1
71-56;71;56;200;OK;1347.7;285.7
77-159;77;159;200;OK;5034.2;824.8
92-8;92;8;200;OK;1632.8;267.9
73-171;73;171;200;OK;3711.0;607.2
104-73;104;73;200;OK;3110.3;519.4
134-161;134;161;200;OK;5242.6;867.6
152-3;152;3;200;OK;3834.8;676.9
123-2;123;2;200;OK;1971.7;323.5
103-17;103;17;200;OK;3517.4;575.5
106-22;106;22;200;OK;3116.0;521.9
131-145;131;145;200;OK;3769.2;616.8
44-31;44;31;200;OK;1619.2;294.1
85-129;85;129;200;OK;1337.8;267.0
140-151;140;151;200;OK;2519.9;425.1
53-33;53;33;200;OK;1725.4;316.0
59-62;59;62;200;OK;1218.7;236.3
87-69;87;69;200;OK;3044.1;509.8
56-52;56;52;200;OK;1372.5;283.0
41-85;41;85;200;OK;2678.4;454.0
134-23;134;23;200;OK;3139.0;542.8
124-31;124;31;200;OK;2771.9;453.5
14-124;14;124;200;OK;615.7;103.3
52-126;52;126;200;OK;1748.5;303.9
50-13;50;13;200;OK;2868.1;501.4
174-32;174;32;200;OK;1817.6;443.4
34-17;34;17;200;OK;705.3;117.0
66-99;66;99;200;OK;2012.7;329.7
168-95;168;95;200;OK;3063.7;510.9
24-169;24;169;200;OK;1546.9;285.8
89-39;89;39;200;OK;3842.2;643.3
127-11;127;11;200;OK;3452.5;569.1
1-109;1;109;200;OK;1928.8;317.8
128-143;128;143;200;OK;6848.0;1120.5
154-86;154;86;200;OK;4506.4;753.8
30-155;30;155;200;OK;3367.7;551.0
43-113;43;113;200;OK;2855.2;479.9
55-107;55;107;200;OK;2590.3;423.8
105-153;105;153;200;OK;4074.3;680.2
164-91;164;91;200;OK;2795.6;471.6
4-159;4;159;200;OK;2337.8;489.1
80-39;80;39;200;OK;3537.9;598.1
121-123;121;123;200;OK;1032.2;168.9
49-112;49;112;200;OK;3615.7;614.5
34-159;34;159;200;OK;3516.7;593.1
7-12;7;12;200;OK;888.0;182.8
43-109;43;109;200;OK;3060.6;513.6
6-2;6;2;200;OK;2124.6;348.6
98-83;98;83;200;OK;3214.4;548.6
48-165;48;165;200;OK;4006.1;759.2
153-174;153;174;200;OK;5189.7;1012.7
78-91;78;91;200;OK;2492.1;430.8
79-154;79;154;200;OK;5735.3;984.7
10-7;10;7;200;OK;1868.5;318.7
18-96;18;96;200;OK;2815.1;475.2
78-107;78;107;200;OK;1541.2;283.2
86-159;86;159;200;OK;3532.1;579.0
169-15;169;15;200;OK;2374.3;388.5
29-62;29;62;200;OK;1828.5;309.0
49-9;49;9;200;OK;3356.7;567.6
65-149;65;149;200;OK;4453.1;728.6
22-22;22;22;200;OK;0;0
132-7;132;7;200;OK;2732.9;464.4
114-26;114;26;200;OK;3971.5;655.0
126-49;126;49;200;OK;2502.5;422.6
119-156;119;156;200;OK;2974.2;513.6
19-109;19;109;200;OK;1484.1;275.6
51-58;51;58;200;OK;3285.7;690.2
62-15;62;15;200;OK;2172.8;444.7
131-36;131;36;200;OK;2705.4;525.1
11-4;11;4;200;OK;2001.1;419.0
104-93;104;93;200;OK;1388.6;263.2
33-159;33;159;200;OK;3166.7;538.0
9-15;9;15;200;OK;2651.7;433.9
81-108;81;108;200;OK;4005.2;679.5
80-15;80;15;200;OK;5158.1;848.5
82-25;82;25;200;OK;4355.7;738.9
135-163;135;163;200;OK;5820.4;1014.3
103-165;103;165;200;OK;2549.3;424.0
45-33;45;33;200;OK;1064.2;204.6
171-127;171;127;200;OK;4806.2;786.4
9-152;9;152;200;OK;2720.8;445.2
77-53;77;53;200;OK;3075.7;515.0
27-11;27;11;200;OK;2436.2;415.6
88-111;88;111;200;OK;2189.4;358.2
38-72;38;72;200;OK;1622.3;326.9
20-155;20;155;200;OK;3836.8;627.8
144-127;144;127;200;OK;6809.1;1154.0
55-33;55;33;200;OK;1768.9;289.4
75-111;75;111;200;OK;2337.2;382.4
119-33;119;33;200;OK;3986.0;665.9
41-107;41;107;200;OK;3622.8;599.3
71-84;71;84;200;OK;518.7;84.9
158-91;158;91;200;OK;3099.2;531.3
13-3;13;3;200;OK;1002.8;196.1
81-127;81;127;200;OK;2063.7;337.7
161-95;161;95;200;OK;2756.6;470.6
150-14;150;14;200;OK;3523.2;601.5
65-13;65;13;200;OK;3184.1;521.0
43-105;43;105;200;OK;4262.7;710.3
20-159;20;159;200;OK;2533.7;430.6
51-13;51;13;200;OK;3063.9;599.5
52-58;52;58;200;OK;3133.8;625.9
67-91;67;91;200;OK;2963.4;511.5
17-148;17;148;200;OK;4549.5;744.4
63-96;63;96;200;OK;2827.8;469.8
20-71;20;71;200;OK;2026.7;331.6
14-83;14;83;200;OK;4705.5;773.9
126-19;126;19;200;OK;3197.6;531.2
55-11;55;11;200;OK;3097.7;511.0
74-159;74;159;200;OK;4068.6;672.6
146-49;146;49;200;OK;5781.8;1011.7
131-168;131;168;200;OK;1254.7;205.3
125-4;125;4;200;OK;1669.2;402.9
133-102;133;102;200;OK;4846.3;815.9
61-104;61;104;200;OK;3650.3;612.7
45-12;45;12;200;OK;2773.8;490.1
79-46;79;46;200;OK;2120.1;361.0
142-125;142;125;200;OK;3896.8;641.6
18-114;18;114;200;OK;3470.9;578.9
170-123;170;123;200;OK;4025.7;658.7
141-109;141;109;200;OK;3944.3;645.4
72-36;72;36;200;OK;1601.0;330.7
49-156;49;156;200;OK;5002.5;836.9
157-132;157;132;200;OK;4178.6;697.4
16-54;16;54;200;OK;3185.6;535.1
55-86;55;86;200;OK;801.7;131.2
140-38;140;38;200;OK;6059.0;1030.5
19-131;19;131;200;OK;2603.4;434.0
76-166;76;166;200;OK;2965.7;506.7
104-64;104;64;200;OK;2065.6;348.5
30-75;30;75;200;OK;2936.1;480.4
106-66;106;66;200;OK;561.5;96.2
16-26;16;26;200;OK;725.0;123.8
155-157;155;157;200;OK;2768.6;470.8
14-162;14;162;200;OK;3421.8;583.2
57-14;57;14;200;OK;3225.8;589.9
5-113;5;113;200;OK;1737.2;287.2
172-157;172;157;200;OK;3500.5;572.8
86-113;86;113;200;OK;1818.9;297.6
95-164;95;164;200;OK;2074.5;349.0
69-78;69;78;200;OK;2283.9;392.3
9-141;9;141;200;OK;3410.5;558.1
146-32;146;32;200;OK;4070.9;669.4
75-143;75;143;200;OK;5618.1;923.6
92-62;92;62;200;OK;1763.7;288.6
36-71;36;71;200;OK;2159.6;389.8
44-32;44;32;200;OK;1312.2;272.4
128-3;128;3;200;OK;3285.5;615.7
65-159;65;159;200;OK;3356.0;550.2
124-64;124;64;200;OK;2233.6;365.5
102-147;102;147;200;OK;3910.5;652.5
82-84;82;84;200;OK;2022.7;379.5
131-61;131;61;200;OK;245.8;40.2
89-31;89;31;200;OK;2769.6;472.7
152-129;152;129;200;OK;5528.0;913.8
16-33;16;33;200;OK;2437.6;398.8
76-163;76;163;200;OK;4272.3;720.5
171-143;171;143;200;OK;4112.8;677.2
106-112;106;112;200;OK;2055.6;339.0
44-81;44;81;200;OK;4072.6;667.8
38-34;38;34;200;OK;1627.6;273.8
38-95;38;95;200;OK;2573.4;492.1
24-69;24;69;200;OK;1556.7;287.4
78-88;78;88;200;OK;288.1;77.4
65-92;65;92;200;OK;1381.0;226.0
47-38;47;38;200;OK;964.7;234.1
121-11;121;11;200;OK;2730.1;447.8
74-109;74;109;200;OK;2513.4;417.0
155-148;155;148;200;OK;659.7;112.1
23-108;23;108;200;OK;2069.6;359.6
88-72;88;72;200;OK;2320.8;390.9
31-65;31;65;200;OK;2558.3;420.1
81-109;81;109;200;OK;3863.6;656.4
106-124;106;124;200;OK;4501.8;740.6
50-121;50;121;200;OK;3217.8;526.5
63-112;63;112;200;OK;2008.2;332.1
160-22;160;22;200;OK;4123.9;686.7
107-137;107;137;200;OK;4904.8;802.6
145-165;145;165;200;OK;1709.7;287.2
174-96;174;96;200;OK;4045.1;808.1
14-144;14;144;200;OK;4854.3;817.6
129-78;129;78;200;OK;3300.5;600.0
2-111;2;111;200;OK;2014.6;333.1
55-112;55;112;200;OK;2883.0;471.7
115-167;115;167;200;OK;1184.7;193.9
92-18;92;18;200;OK;2252.7;404.8
72-121;72;121;200;OK;3594.4;625.8
43-115;43;115;200;OK;4095.6;682.9
155-113;155;113;200;OK;3105.2;510.3
55-126;55;126;200;OK;1682.9;314.1
53-114;53;114;200;OK;5047.8;857.6
129-127;129;127;200;OK;1744.5;301.8
40-32;40;32;200;OK;1763.5;302.4
76-3;76;3;200;OK;4165.5;737.0
53-95;53;95;200;OK;3501.4;614.1
104-91;104;91;200;OK;2428.0;421.9
5-148;5;148;200;OK;3560.8;585.6
88-152;88;152;200;OK;4502.7;736.8
74-101;74;101;200;OK;996.1;168.8
133-18;133;18;200;OK;2793.5;512.4
55-98;55;98;200;OK;2755.6;463.0
163-93;163;93;200;OK;2211.8;361.9
90-4;90;4;200;OK;3033.5;586.9
5-91;5;91;200;OK;1824.1;315.5
35-3;35;3;200;OK;1178.0;219.4
33-99;33;99;200;OK;1183.8;212.5
80-92;80;92;200;OK;3119.1;539.1
7-75;7;75;200;OK;3311.7;541.9
87-125;87;125;200;OK;6290.8;1053.5
116-143;116;143;200;OK;4341.4;713.9
26-21;26;21;200;OK;1150.0;232.8
10-157;10;157;200;OK;3735.8;624.2
118-108;118;108;200;OK;3241.6;530.4
126-136;126;136;200;OK;1389.1;264.3
146-4;146;4;200;OK;3632.1;684.9
76-154;76;154;200;OK;5417.5;915.8
86-88;86;88;200;OK;1604.9;300.5
136-19;136;19;200;OK;3577.8;593.4
64-161;64;161;200;OK;3312.0;543.4
10-19;10;19;200;OK;1540.2;267.4
83-143;83;143;200;OK;6556.2;1072.8
134-109;134;109;200;OK;4064.8;696.7
104-127;104;127;200;OK;4208.6;699.1
78-58;78;58;200;OK;3252.6;563.2
33-67;33;67;200;OK;3098.3;525.8
138-108;138;108;200;OK;3658.3;598.6
160-159;160;159;200;OK;3122.2;530.9
22-56;22;56;200;OK;673.0;175.9
109-1;109;1;200;OK;2027.8;334.0
12-128;12;128;200;OK;4436.1;725.9
105-81;105;81;200;OK;2471.6;404.4
39-27;39;27;200;OK;1135.0;210.7
166-95;166;95;200;OK;1588.9;279.6
61-58;61;58;200;OK;1324.2;216.7
47-33;47;33;200;OK;1781.7;324.1
119-2;119;2;200;OK;3917.0;652.8
113-8;113;8;200;OK;1088.6;178.9
162-87;162;87;200;OK;4780.8;785.5
172-45;172;45;200;OK;6400.9;1056.3
111-97;111;97;200;OK;238.4;39.0
67-71;67;71;200;OK;3322.6;555.4
105-108;105;108;200;OK;1682.1;275.2
170-151;170;151;200;OK;2718.5;444.8
165-112;165;112;200;OK;1595.6;270.6
162-69;162;69;200;OK;2811.3;460.0
141-3;141;3;200;OK;4561.0;790.5
92-136;92;136;200;OK;4562.6;746.6
107-43;107;43;200;OK;2620.4;484.3
36-76;36;76;200;OK;4545.1;827.9
66-133;66;133;200;OK;5069.9;885.5
108-136;108;136;200;OK;4533.7;741.8
44-99;44;99;200;OK;2147.2;405.7
49-12;49;12;200;OK;2807.0;504.1
118-125;118;125;200;OK;462.8;75.7
66-4;66;4;200;OK;3814.6;715.1
25-56;25;56;200;OK;1581.1;313.9
33-12;33;12;200;OK;2236.1;403.4
166-147;166;147;200;OK;2365.7;389.6
26-118;26;118;200;OK;2154.8;357.7
6-5;6;5;200;OK;288.6;60.8
163-56;163;56;200;OK;2719.0;482.8
140-86;140;86;200;OK;6475.5;1059.6
83-22;83;22;200;OK;2151.7;378.2
1-81;1;81;200;OK;3840.7;632.0
127-47;127;47;200;OK;2044.1;382.1
62-97;62;97;200;OK;1632.5;294.3
142-44;142;44;200;OK;5222.6;914.1
85-97;85;97;200;OK;2660.2;435.3
45-167;45;167;200;OK;3142.7;542.7
37-8;37;8;200;OK;1713.5;315.8
39-72;39;72;200;OK;2464.8;420.7
81-43;81;43;200;OK;4010.6;656.2
104-92;104;92;200;OK;928.0;187.8
157-39;157;39;200;OK;4167.4;724.6
137-96;137;96;200;OK;4620.2;767.5
114-53;114;53;200;OK;4576.3;748.8
106-143;106;143;200;OK;5130.7;843.8
104-4;104;4;200;OK;3416.4;660.1
20-6;20;6;200;OK;1397.0;228.6
55-26;55;26;200;OK;3034.0;511.3
154-11;154;11;200;OK;2471.6;421.9
38-78;38;78;200;OK;3214.7;576.6
51-26;51;26;200;OK;2153.9;455.7
134-71;134;71;200;OK;2290.8;374.8
76-9;76;9;200;OK;3357.0;570.8
85-161;85;161;200;OK;4223.0;692.5
58-99;58;99;200;OK;1412.1;231.1
23-15;23;15;200;OK;1527.4;303.4
95-137;95;137;200;OK;4437.4;735.7
169-66;169;66;200;OK;3007.4;492.4
30-65;30;65;200;OK;2188.4;358.1
142-96;142;96;200;OK;4521.1;747.4
2-91;2;91;200;OK;1037.8;187.4
121-166;121;166;200;OK;4113.4;673.1
38-108;38;108;200;OK;2752.9;511.8
106-109;106;109;200;OK;2147.8;351.4
147-166;147;166;200;OK;2523.9;446.9
144-23;144;23;200;OK;4547.5;765.0
107-65;107;65;200;OK;1331.0;217.8
53-77;53;77;200;OK;3408.4;568.8
144-56;144;56;200;OK;4797.0;822.8
74-36;74;36;200;OK;3245.3;556.2
56-162;56;162;200;OK;3875.3;677.9
71-47;71;47;200;OK;1463.0;278.2
101-126;101;126;200;OK;3369.2;590.1
138-141;138;141;200;OK;1860.6;304.4
62-167;62;167;200;OK;1906.9;312.0
94-76;94;76;200;OK;1933.7;345.5
131-111;131;111;200;OK;2484.4;406.5
44-2;44;2;200;OK;1567.4;311.7
36-2;36;2;200;OK;1325.8;276.3
54-101;54;101;200;OK;2504.6;432.0
94-116;94;116;200;OK;4368.3;719.0
161-38;161;38;200;OK;3774.7;656.7
123-25;123;25;200;OK;704.1;132.5
123-163;123;163;200;OK;2111.6;345.5
39-133;39;133;200;OK;1708.7;294.2
72-114;72;114;200;OK;3529.3;577.5
9-104;9;104;200;OK;2266.2;381.3
26-174;26;174;200;OK;1589.2;436.3
108-152;108;152;200;OK;1953.8;319.7
102-43;102;43;200;OK;3265.5;600.1
50-33;50;33;200;OK;2457.6;435.8
63-126;63;126;200;OK;4417.1;779.1
112-99;112;99;200;OK;790.4;129.3
162-38;162;38;200;OK;4019.7;696.8
103-48;103;48;200;OK;3871.2;742.6
87-41;87;41;200;OK;4446.1;727.5
154-148;154;148;200;OK;1360.3;241.8
35-76;35;76;200;OK;4447.8;767.1
69-102;69;102;200;OK;1820.4;308.1
12-98;12;98;200;OK;1633.0;279.4
74-92;74;92;200;OK;2093.6;348.4
115-172;115;172;200;OK;3463.1;566.7
35-6;35;6;200;OK;2127.9;353.3
88-64;88;64;200;OK;2080.5;352.9
73-135;73;135;200;OK;2702.3;498.7
167-173;167;173;200;OK;2629.2;430.2
174-26;174;26;200;OK;1363.8;376.5
38-115;38;115;200;OK;3170.1;580.1
6-58;6;58;200;OK;345.9;56.6
167-163;167;163;200;OK;1416.1;231.7
124-157;124;157;200;OK;3026.2;495.2
170-66;170;66;200;OK;1586.4;259.9
102-159;102;159;200;OK;2867.1;480.4
16-21;16;21;200;OK;1706.4;318.7
163-171;163;171;200;OK;3155.4;516.3
79-48;79;48;200;OK;2837.2;525.9
30-127;30;127;200;OK;4056.8;664.9
96-137;96;137;200;OK;4758.9;786.5
26-1;26;1;200;OK;1568.9;264.0
37-91;37;91;200;OK;1203.9;246.6
139-26;139;26;200;OK;5215.4;858.5
14-54;14;54;200;OK;3542.3;596.0
145-116;145;116;200;OK;3467.1;583.8
7-143;7;143;200;OK;3757.3;618.4
110-168;110;168;200;OK;2346.7;384.0
87-174;87;174;200;OK;4441.7;866.7
163-98;163;98;200;OK;1755.8;299.4
165-142;165;142;200;OK;2849.6;473.1
85-71;85;71;200;OK;657.2;107.5
81-38;81;38;200;OK;3492.8;588.4
141-22;141;22;200;OK;4688.8;775.2
71-92;71;92;200;OK;3132.3;518.3
161-137;161;137;200;OK;2974.3;486.7
80-132;80;132;200;OK;5581.7;931.6
33-158;33;158;200;OK;3489.1;593.2
163-134;163;134;200;OK;4083.2;696.1
86-109;86;109;200;OK;2024.3;331.2
139-7;139;7;200;OK;4631.4;757.8
126-69;126;69;200;OK;2566.6;420.0
19-111;19;111;200;OK;1556.4;287.4
139-63;139;63;200;OK;4672.9;809.4
74-171;74;171;200;OK;2062.0;343.2
139-61;139;61;200;OK;4012.8;656.6
84-1;84;1;200;OK;2212.3;364.2
122-116;122;116;200;OK;1359.0;222.4
135-86;135;86;200;OK;2775.1;507.7
74-107;74;107;200;OK;1100.6;198.3
92-71;92;71;200;OK;2944.3;481.8
98-71;98;71;200;OK;2227.8;381.9
169-118;169;118;200;OK;1960.1;320.7
45-41;45;41;200;OK;1710.4;279.9
89-113;89;113;200;OK;3609.8;617.1
10-37;10;37;200;OK;671.7;150.0
129-91;129;91;200;OK;2934.3;499.8
28-172;28;172;200;OK;6404.5;1064.1
93-2;93;2;200;OK;2777.5;455.4
107-3;107;3;200;OK;2346.5;405.4
47-49;47;49;200;OK;1452.8;256.7
77-165;77;165;200;OK;4613.9;761.8
65-36;65;36;200;OK;3321.9;612.8
31-86;31;86;200;OK;1156.5;190.7
135-65;135;65;200;OK;5556.3;989.0
147-59;147;59;200;OK;3806.4;663.5
35-99;35;99;200;OK;1823.7;301.2
89-53;89;53;200;OK;2802.1;458.5
108-103;108;103;200;OK;1582.0;258.9
7-109;7;109;200;OK;1262.2;206.5
26-97;26;97;200;OK;2527.3;418.6
10-78;10;78;200;OK;3554.9;607.6
136-89;136;89;200;OK;2731.1;474.7
126-55;126;55;200;OK;1947.9;318.7
130-105;130;105;200;OK;2272.1;371.8
149-65;149;65;200;OK;4409.1;722.5
39-4;39;4;200;OK;2748.3;563.2
48-167;48;167;200;OK;3659.3;695.6
168-78;168;78;200;OK;4915.0;822.8
27-46;27;46;200;OK;2166.4;408.2
111-64;111;64;200;OK;769.4;125.9
11-62;11;62;200;OK;825.2;136.1
163-119;163;119;200;OK;2257.9;396.8
114-112;114;112;200;OK;1951.2;322.0
63-12;63;12;200;OK;207.4;37.5
93-17;93;17;200;OK;2975.0;489.1
129-163;129;163;200;OK;5129.7;854.6
121-133;121;133;200;OK;2989.6;489.2
108-164;108;164;200;OK;1262.4;206.6
96-65;96;65;200;OK;834.1;140.1
78-87;78;87;200;OK;1315.7;244.4
172-5;172;5;200;OK;4641.6;773.1
140-91;140;91;200;OK;5162.6;858.9
164-81;164;81;200;OK;5382.7;880.8
58-96;58;96;200;OK;2331.2;385.0
99-78;99;78;200;OK;2764.9;471.0
19-137;19;137;200;OK;4738.4;798.3
160-35;160;35;200;OK;3678.1;617.4
73-99;73;99;200;OK;1849.8;302.7
4-89;4;89;200;OK;5742.1;1030.1
36-24;36;24;200;OK;1454.7;329.1
148-38;148;38;200;OK;5069.1;868.5
14-91;14;91;200;OK;2302.0;393.4
40-108;40;108;200;OK;3691.4;614.6
55-62;55;62;200;OK;2760.0;451.6
69-99;69;99;200;OK;994.5;162.7
162-174;162;174;200;OK;5088.2;996.1
115-149;115;149;200;OK;3365.0;550.6
139-54;139;54;200;OK;6364.7;1055.3
20-77;20;77;200;OK;4236.0;719.7
124-166;124;166;200;OK;3847.2;629.5
159-9;159;9;200;OK;2039.7;334.8
152-167;152;167;200;OK;1815.2;317.4
140-128;140;128;200;OK;7488.1;1225.3
148-65;148;65;200;OK;3667.1;603.3
164-133;164;133;200;OK;5230.8;883.9
152-116;152;116;200;OK;4005.9;671.9
11-54;11;54;200;OK;2092.7;357.3
23-58;23;58;200;OK;1159.1;210.6
30-109;30;109;200;OK;927.2;151.7
20-108;20;108;200;OK;1847.4;328.8
129-124;129;124;200;OK;3686.6;626.2
65-148;65;148;200;OK;3730.4;610.4
133-163;133;163;200;OK;4065.5;673.5
110-84;110;84;200;OK;2840.0;464.7
162-32;162;32;200;OK;3292.2;542.0
25-102;25;102;200;OK;2917.9;505.0
1-59;1;59;200;OK;1076.1;336.1
113-55;113;55;200;OK;2970.3;486.0
97-111;97;111;200;OK;706.9;118.3
13-153;13;153;200;OK;2737.0;447.8
91-34;91;34;200;OK;1878.4;313.4
69-4;69;4;200;OK;3027.2;585.9
16-108;16;108;200;OK;2443.6;399.8
102-59;102;59;200;OK;2224.1;389.4
174-92;174;92;200;OK;4118.5;816.5
48-117;48;117;200;OK;4006.9;686.5
2-117;2;117;200;OK;3264.8;545.6
50-136;50;136;200;OK;2005.6;328.2
38-32;38;32;200;OK;825.0;199.7
114-148;114;148;200;OK;3333.4;545.4
25-9;25;9;200;OK;1522.3;266.4
26-122;26;122;200;OK;1643.2;274.0
25-37;25;37;200;OK;884.6;291.9
125-142;125;142;200;OK;4512.1;738.3
145-166;145;166;200;OK;2750.6;450.1
35-158;35;158;200;OK;4129.1;681.9
165-94;165;94;200;OK;2105.3;363.4
24-51;24;51;200;OK;3162.0;588.3
94-4;94;4;200;OK;3085.9;599.8
120-116;120;116;200;OK;1090.6;178.5
172-129;172;129;200;OK;7095.8;1170.4
149-62;149;62;200;OK;3205.3;525.6
27-114;27;114;200;OK;4317.5;722.4
113-44;113;44;200;OK;2120.6;402.5
167-56;167;56;200;OK;3144.0;552.3
14-63;14;63;200;OK;731.0;145.1
41-123;41;123;200;OK;1839.6;312.5
130-5;130;5;200;OK;1103.3;194.1
118-45;118;45;200;OK;4072.7;682.8
26-9;26;9;200;OK;1664.1;277.4
47-17;47;17;200;OK;2374.5;464.7
123-94;123;94;200;OK;3968.8;661.5
69-161;69;161;200;OK;3266.3;535.9
75-91;75;91;200;OK;2510.0;437.3
38-152;38;152;200;OK;4670.8;825.7
172-84;172;84;200;OK;6282.7;1028.0
137-141;137;141;200;OK;972.7;159.2
95-69;95;69;200;OK;1406.1;239.7
53-65;53;65;200;OK;3782.7;650.6
30-54;30;54;200;OK;2048.9;349.1
132-19;132;19;200;OK;2478.4;430.7
136-12;136;12;200;OK;4633.5;795.7
91-2;91;2;200;OK;845.7;163.7
13-139;13;139;200;OK;4285.6;701.2
103-91;103;91;200;OK;2175.8;370.2
127-129;127;129;200;OK;1312.5;224.1
116-63;116;63;200;OK;2411.5;421.1
110-164;110;164;200;OK;1596.6;261.3
36-157;36;157;200;OK;4010.4;714.6
31-4;31;4;200;OK;3396.4;647.7
128-121;128;121;200;OK;4442.0;726.8
121-52;121;52;200;OK;3538.8;596.9
145-99;145;99;200;OK;3311.9;541.9
10-73;10;73;200;OK;2390.3;398.5
146-6;146;6;200;OK;3383.3;553.6
100-73;100;73;200;OK;2078.1;340.0
149-136;149;136;200;OK;6449.5;1056.4
74-47;74;47;200;OK;3207.2;575.1
25-153;25;153;200;OK;3755.8;631.9
43-66;43;66;200;OK;3991.6;666.2
3-106;3;106;200;OK;3616.5;591.8
48-149;48;149;200;OK;5273.1;901.9
4-96;4;96;200;OK;3110.3;603.1
71-59;71;59;200;OK;2936.4;501.5
7-72;7;72;200;OK;2594.2;424.5
5-96;5;96;200;OK;2334.2;388.5
56-151;56;151;200;OK;4207.4;732.2
43-41;43;41;200;OK;502.3;82.2
108-153;108;153;200;OK;2343.8;397.1
137-57;137;57;200;OK;6926.9;1142.2
108-72;108;72;200;OK;2228.2;364.6
24-99;24;99;200;OK;1270.8;240.6
111-106;111;106;200;OK;1767.4;289.2
110-85;110;85;200;OK;2852.3;466.7
88-36;88;36;200;OK;3454.2;590.0
